Date,Open-Stock-2,Close-Stock-2,High-Stock-2,Low-Stock-2,VWAP-Stock-2,Turnover-Stock-2,Volume-Stock-2,OC2,HL2
2011-06-15,193.95,194.15,195.15,193.05,194.17,105068899315000,5411253,-0.20000000000001705,2.0999999999999943
2011-06-16,194.5,194.0,195.3,193.0,194.24,86593156590000,4458012,0.5,2.3000000000000114
2011-06-17,194.1,191.75,195.8,191.3,193.31,95070637280000,4918104,2.3499999999999943,4.5
2011-06-20,192.9,186.45,192.9,184.3,188.51,153653991080000,8151059,6.450000000000017,8.599999999999994
2011-06-21,187.5,184.85,188.9,184.25,186.76,84748422305000,4537795,2.6500000000000057,4.650000000000006
2011-06-22,185.4,185.2,186.75,182.0,184.49,109597363585000,5940702,0.20000000000001705,4.75
2011-06-23,185.6,191.45,191.75,184.35,189.57,146246741250000,7714517,-5.849999999999994,7.400000000000006
2011-06-24,191.75,195.1,196.5,191.75,194.21,215992813860000,11121836,-3.3499999999999943,4.75
2011-06-27,193.1,193.6,195.8,192.5,194.1,121588863280000,6264268,-0.5,3.3000000000000114
2011-06-28,194.2,193.85,194.45,190.5,192.31,85620990380000,4452306,0.3499999999999943,3.9499999999999886
2011-06-29,194.25,199.55,199.95,194.25,197.85,151838916005000,7674511,-5.300000000000011,5.699999999999989
2011-06-30,199.65,202.95,204.0,199.55,201.72,234715495415000,11635720,-3.299999999999983,4.449999999999989
2011-07-01,206.5,201.55,206.5,200.1,203.09,146801295410000,7228489,4.949999999999989,6.400000000000006
2011-07-04,203.1,198.75,204.1,198.25,200.09,118605693690000,5927595,4.349999999999994,5.849999999999994
2011-07-05,199.85,195.65,199.85,195.25,196.6,163832205815000,8333419,4.199999999999989,4.599999999999994
2011-07-06,195.5,196.7,197.65,194.3,195.94,118046406945000,6024480,-1.1999999999999886,3.3499999999999943
2011-07-07,197.1,203.4,203.95,197.1,200.29,160235600410000,8000123,-6.300000000000011,6.849999999999994
2011-07-08,203.75,200.55,205.1,199.65,202.31,131278590235000,6489098,3.1999999999999886,5.449999999999989
2011-07-11,200.85,202.6,203.8,200.5,202.68,93995335960000,4637514,-1.75,3.3000000000000114
2011-07-12,201.5,201.65,205.0,200.25,203.06,110867459995000,5459728,-0.15000000000000568,4.75
2011-07-13,201.9,204.0,205.0,201.9,203.72,133242881020000,6540552,-2.0999999999999943,3.0999999999999943
2011-07-14,203.95,203.0,205.0,200.35,202.65,172000619885000,8487469,0.9499999999999886,4.650000000000006
2011-07-15,202.55,201.75,203.6,201.05,202.02,56882909260000,2815675,0.8000000000000114,2.549999999999983
2011-07-18,202.5,201.65,202.9,200.65,201.87,39549512660000,1959166,0.8499999999999943,2.25
2011-07-19,202.5,204.1,204.95,201.6,203.61,83233800335000,4087975,-1.5999999999999943,3.3499999999999943
2011-07-20,204.0,205.75,207.35,203.5,205.99,173238129635000,8409884,-1.75,3.8499999999999943
2011-07-21,204.5,207.1,207.8,204.5,207.1,102156669220000,4932724,-2.5999999999999943,3.3000000000000114
2011-07-22,208.5,207.4,209.2,206.6,208.04,190554094880000,9159652,1.0999999999999943,2.5999999999999943
2011-07-25,207.0,205.4,207.3,203.15,204.81,190719298195000,9312170,1.5999999999999943,4.150000000000006
2011-07-26,205.0,200.9,206.65,199.65,202.26,127863897530000,6321844,4.099999999999994,7.0
2011-07-27,202.25,200.9,202.45,198.55,200.61,103388486700000,5153621,1.3499999999999943,3.8999999999999773
2011-07-28,198.35,206.25,207.0,198.35,204.68,333026806690000,16270594,-7.900000000000006,8.650000000000006
2011-07-29,205.5,208.35,211.25,205.25,208.89,277587677435000,13288551,-2.8499999999999943,6.0
2011-08-01,210.0,208.9,211.25,208.1,209.13,148570564060000,7104094,1.0999999999999943,3.1500000000000057
2011-08-02,207.7,204.75,208.35,202.85,205.13,156835059215000,7645467,2.9499999999999886,5.5
2011-08-03,203.35,206.85,208.2,202.65,206.29,137346955990000,6657936,-3.5,5.549999999999983
