Date,Open-Stock-3,Close-Stock-3,High-Stock-3,Low-Stock-3,VWAP-Stock-3,Turnover-Stock-3,Volume-Stock-3,OC3,HL3
2011-05-30,3001.35,3082.25,3109.0,3001.35,3085.35,132823970110000,430499,-80.90000000000009,107.65000000000009
2011-05-31,3092.0,3133.4,3387.0,3050.0,3143.36,588349346415000,1871721,-41.40000000000009,337.0
2011-06-01,3145.1,3169.35,3194.0,3061.5,3156.21,60709443415000,192349,-24.25,132.5
2011-06-02,3159.0,3105.05,3171.8,3087.0,3133.25,66330016410000,211697,53.94999999999982,84.80000000000018
2011-06-03,3105.05,3167.8,3190.0,3099.95,3153.77,26288212105000,83355,-62.75,90.05000000000018
2011-06-06,3160.2,3170.05,3188.85,3141.25,3163.77,14645385135000,46291,-9.850000000000364,47.59999999999991
2011-06-07,3170.1,3206.15,3229.8,3155.0,3202.18,26262321650000,82014,-36.05000000000018,74.80000000000018
2011-06-08,3190.0,3204.3,3230.0,3133.35,3205.95,25390806260000,79199,-14.300000000000182,96.65000000000009
2011-06-09,3199.0,3095.95,3199.0,3086.2,3141.76,40006229595000,127337,103.05000000000018,112.80000000000018
2011-06-10,3100.0,3100.85,3135.0,3060.5,3091.66,19830852440000,64143,-0.849999999999909,74.5
2011-06-13,3096.95,3065.15,3119.0,3053.1,3065.57,36219761315000,118150,31.799999999999727,65.90000000000009
2011-06-14,3096.95,3068.95,3096.95,3055.0,3069.55,19720640890000,64246,28.0,41.94999999999982
2011-06-15,3078.95,3064.6,3089.85,3060.0,3073.32,17269308775000,56191,14.349999999999909,29.84999999999991
2011-06-16,3053.95,3019.25,3062.0,3015.0,3034.24,37941379115000,125044,34.69999999999982,47.0
2011-06-17,3026.15,3002.8,3040.0,2994.0,3013.23,13027114965000,43233,23.34999999999991,46.0
2011-06-20,3005.05,2947.5,3013.85,2905.0,2955.37,16916544795000,57240,57.55000000000018,108.84999999999991
2011-06-21,2950.15,2951.45,2979.9,2927.0,2955.7,10108500450000,34200,-1.2999999999997272,52.90000000000009
2011-06-22,2989.0,2932.4,2989.0,2917.0,2942.69,9619357025000,32689,56.59999999999991,72.0
2011-06-23,2901.0,2956.7,2974.9,2901.0,2930.74,9015821255000,30763,-55.69999999999982,73.90000000000009
2011-06-24,2964.0,2979.8,3024.95,2962.15,2984.29,28291323215000,94801,-15.800000000000182,62.79999999999973
2011-06-27,2968.7,3114.2,3126.05,2930.5,3057.62,31901676920000,104335,-145.5,195.55000000000018
2011-06-28,3119.0,3160.9,3181.9,3091.25,3151.27,36614323980000,116189,-41.90000000000009,90.65000000000009
2011-06-29,3170.15,3141.95,3187.75,3111.05,3146.35,15717584445000,49955,28.200000000000273,76.69999999999982
2011-06-30,3152.0,3185.1,3227.0,3132.1,3186.98,46830371870000,146943,-33.09999999999991,94.90000000000009
2011-07-01,3185.0,3313.95,3350.0,3175.35,3274.33,52571019345000,160555,-128.94999999999982,174.6500000000001
2011-07-04,3341.15,3296.65,3368.8,3283.55,3324.14,31434711750000,94565,44.5,85.25
2011-07-05,3250.0,3240.0,3312.0,3234.1,3256.58,15953015480000,48987,10.0,77.90000000000009
2011-07-06,3235.0,3239.3,3288.4,3211.0,3257.79,17501807695000,53723,-4.300000000000182,77.40000000000009
2011-07-07,3258.0,3201.1,3265.0,3171.1,3220.77,39946901060000,124029,56.90000000000009,93.90000000000009
2011-07-08,3205.8,3158.6,3244.0,3150.15,3205.58,21270303970000,66354,47.20000000000027,93.84999999999991
2011-07-11,3158.0,3155.6,3185.0,3141.0,3166.83,16208459875000,51182,2.400000000000091,44.0
2011-07-12,3148.75,3094.75,3148.75,3082.5,3114.31,16029056595000,51469,54.0,66.25
2011-07-13,3119.9,3124.45,3156.0,3090.0,3109.61,45701036970000,146967,-4.549999999999727,66.0
2011-07-14,3125.0,3130.2,3171.7,3091.6,3148.7,24840413855000,78891,-5.199999999999818,80.09999999999991
2011-07-15,3140.0,3180.55,3194.8,3115.5,3164.01,21398217485000,67630,-40.55000000000018,79.30000000000018
2011-07-18,3190.05,3168.1,3197.65,3157.15,3173.37,7017268760000,22113,21.950000000000273,40.5
2011-07-19,3177.0,3141.15,3189.7,3136.05,3151.46,9035229030000,28670,35.84999999999991,53.649999999999636
2011-07-20,3170.95,3123.5,3170.95,3095.15,3128.04,16436900690000,52547,47.44999999999982,75.79999999999973
2011-07-21,3112.95,3112.45,3130.5,3095.5,3110.63,7187724605000,23107,0.5,35.0
2011-07-22,3118.05,3110.9,3144.55,3100.0,3124.3,10893198245000,34866,7.150000000000091,44.55000000000018
2011-07-25,3137.0,3113.95,3137.0,3092.1,3109.75,12171864570000,39141,23.050000000000182,44.90000000000009
2011-07-26,3095.45,3139.1,3159.0,3060.0,3124.01,63110360645000,202017,-43.65000000000009,99.0
2011-07-27,3145.0,3143.0,3167.5,3118.05,3136.29,51285819095000,163524,2.0,49.44999999999982
2011-07-28,3105.85,3120.85,3143.0,3105.85,3121.98,48453078985000,155200,-15.0,37.15000000000009
2011-07-29,3122.4,3134.0,3140.05,3115.0,3129.24,8942753035000,28578,-11.599999999999909,25.050000000000182
2011-08-01,3141.95,3067.85,3163.0,3053.5,3100.07,11263166685000,36332,74.09999999999991,109.5
2011-08-02,3067.85,3052.15,3069.0,3001.1,3047.39,53996461955000,177189,15.699999999999818,67.90000000000009
2011-08-03,3015.0,3023.2,3068.6,3010.0,3036.85,20298603665000,66841,-8.199999999999818,58.59999999999991
