Date,Open-Stock-4,Close-Stock-4,High-Stock-4,Low-Stock-4,VWAP-Stock-4,Turnover-Stock-4,Volume-Stock-4,OC4,HL4
2011-05-26,1018.6,1026.25,1032.0,1013.9,1024.37,462353434175000,4513555,-7.649999999999977,18.100000000000023
2011-05-27,1030.25,1068.15,1073.7,1030.2,1059.9,407529540430000,3844964,-37.90000000000009,43.5
2011-05-30,1072.0,1077.7,1083.35,1070.1,1077.02,245808609965000,2282297,-5.7000000000000455,13.25
2011-05-31,1080.8,1086.1,1094.8,1073.1,1087.66,254192451410000,2337050,-5.2999999999999545,21.700000000000045
2011-06-01,1083.8,1084.7,1088.5,1069.05,1078.91,294025193700000,2725196,-0.900000000000091,19.450000000000045
2011-06-02,1061.7,1048.9,1062.0,1042.4,1053.89,311203345820000,2952892,12.799999999999955,19.59999999999991
2011-06-03,1055.0,1047.4,1068.0,1041.1,1056.13,230637021855000,2183795,7.599999999999909,26.90000000000009
2011-06-06,1040.0,1058.05,1064.0,1035.5,1048.19,153307746715000,1462591,-18.049999999999955,28.5
2011-06-07,1050.3,1056.15,1063.75,1050.05,1058.22,144813751275000,1368471,-5.850000000000136,13.700000000000045
2011-06-08,1050.15,1049.05,1062.4,1040.0,1052.04,143157354090000,1360757,1.1000000000001364,22.40000000000009
2011-06-09,1045.0,1048.0,1056.9,1042.5,1049.85,224302337480000,2136522,-3.0,14.400000000000091
2011-06-10,1050.0,1035.9,1050.0,1026.6,1036.38,222948687950000,2151221,14.099999999999909,23.40000000000009
2011-06-13,1030.2,1039.6,1046.0,1027.95,1037.74,194521274450000,1874470,-9.399999999999864,18.049999999999955
2011-06-14,1041.0,1055.55,1057.45,1041.0,1051.98,260353316090000,2474880,-14.549999999999955,16.450000000000045
2011-06-15,1051.0,1031.15,1053.8,1027.2,1039.14,190236068475000,1830712,19.84999999999991,26.59999999999991
2011-06-16,1020.0,1028.5,1043.9,1018.1,1032.03,320184290955000,3102463,-8.5,25.800000000000068
2011-06-17,1039.9,1032.2,1039.9,1024.05,1030.15,166098788020000,1612367,7.7000000000000455,15.850000000000136
2011-06-20,1030.9,1024.85,1041.8,1010.0,1028.98,323264575165000,3141587,6.050000000000182,31.799999999999955
2011-06-21,1026.7,1014.0,1038.0,1003.4,1023.73,474500489550000,4634995,12.700000000000045,34.60000000000002
2011-06-22,1024.35,1018.9,1027.4,1010.0,1019.17,282926925490000,2776052,5.449999999999932,17.40000000000009
2011-06-23,1016.0,1030.2,1035.95,1014.35,1029.15,306478901600000,2977981,-14.200000000000045,21.600000000000023
2011-06-24,1035.1,1064.1,1068.9,1035.0,1057.57,584856459590000,5530183,-29.0,33.90000000000009
2011-06-27,1054.4,1079.4,1084.75,1047.2,1072.58,621928736300000,5798430,-25.0,37.549999999999955
2011-06-28,1080.0,1083.3,1092.0,1073.35,1084.06,366425221785000,3380134,-3.2999999999999545,18.65000000000009
2011-06-29,1089.9,1087.25,1094.7,1083.5,1087.85,465481725430000,4278928,2.650000000000091,11.200000000000045
2011-06-30,1091.0,1094.65,1099.5,1077.0,1092.47,600988538080000,5501188,-3.650000000000091,22.5
2011-07-01,1111.35,1094.85,1111.35,1088.1,1095.89,305876328685000,2791127,16.5,23.25
2011-07-04,1110.0,1099.75,1111.8,1095.25,1101.14,198348190595000,1801299,10.25,16.549999999999955
2011-07-05,1101.85,1097.3,1101.85,1088.05,1095.53,226733308830000,2069629,4.5499999999999545,13.799999999999955
2011-07-06,1092.3,1075.45,1100.0,1071.6,1083.16,261529342020000,2414506,16.84999999999991,28.40000000000009
2011-07-07,1079.4,1089.85,1094.2,1063.15,1078.28,422540963975000,3918667,-10.449999999999818,31.049999999999955
2011-07-08,1091.15,1060.2,1094.85,1056.75,1070.06,439209375765000,4104516,30.950000000000045,38.09999999999991
2011-07-11,1060.0,1054.0,1060.0,1046.45,1053.62,227715626575000,2161274,6.0,13.549999999999955
2011-07-12,1042.0,1046.65,1065.45,1037.1,1049.57,270813237965000,2580225,-4.650000000000091,28.350000000000136
2011-07-13,1050.0,1054.0,1060.3,1046.35,1054.51,142836407200000,1354527,-4.0,13.950000000000045
2011-07-14,1049.9,1069.05,1084.0,1046.2,1067.19,253449279535000,2374912,-19.149999999999864,37.799999999999955
2011-07-15,1065.0,1060.65,1074.0,1057.5,1063.24,165664716145000,1558115,4.349999999999909,16.5
2011-07-18,1057.0,1047.6,1059.5,1041.9,1051.15,170339804750000,1620502,9.400000000000091,17.59999999999991
2011-07-19,1045.95,1061.8,1069.9,1041.1,1056.37,191396303650000,1811824,-15.849999999999909,28.800000000000182
2011-07-20,1066.0,1045.35,1069.0,1042.3,1054.69,182761476630000,1732852,20.65000000000009,26.700000000000045
2011-07-21,1042.0,1041.0,1054.15,1037.25,1044.23,145799992100000,1396248,1.0,16.90000000000009
2011-07-22,1048.0,1068.05,1070.0,1046.45,1059.53,288313678025000,2721143,-20.049999999999955,23.549999999999955
2011-07-25,1067.9,1074.85,1084.0,1056.5,1070.19,230223775300000,2151239,-6.949999999999818,27.5
2011-07-26,1075.95,1039.55,1079.7,1032.75,1046.23,443326840255000,4237387,36.40000000000009,46.950000000000045
2011-07-27,1041.45,1024.9,1046.2,1018.65,1031.9,275724699555000,2672002,16.549999999999955,27.550000000000068
2011-07-28,1012.1,1017.45,1035.5,1010.0,1021.77,390670692820000,3823471,-5.350000000000023,25.5
2011-07-29,1011.0,1036.75,1051.0,1003.6,1032.52,674969821765000,6537105,-25.75,47.39999999999998
2011-08-01,1052.8,1045.35,1059.7,1038.7,1049.87,219249912200000,2088359,7.4500000000000455,21.0
2011-08-02,1039.9,1021.7,1041.35,1018.1,1025.73,300083555650000,2925557,18.200000000000045,23.249999999999886
2011-08-03,1012.45,1001.95,1012.45,990.35,1000.21,386025319390000,3859436,10.5,22.100000000000023
